,Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
120,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1961,1961,tonnes,15100.0,*,Unofficial figure
121,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1962,1962,tonnes,15100.0,F,FAO estimate
122,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1963,1963,tonnes,15100.0,F,FAO estimate
123,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1964,1964,tonnes,18400.0,F,FAO estimate
124,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1965,1965,tonnes,20400.0,F,FAO estimate
125,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1966,1966,tonnes,22800.0,F,FAO estimate
126,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1967,1967,tonnes,27600.0,F,FAO estimate
127,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1968,1968,tonnes,27900.0,F,FAO estimate
128,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1969,1969,tonnes,28200.0,F,FAO estimate
129,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1970,1970,tonnes,27300.0,F,FAO estimate
130,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1971,1971,tonnes,21500.0,F,FAO estimate
131,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1972,1972,tonnes,26600.0,F,FAO estimate
132,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1973,1973,tonnes,27600.0,F,FAO estimate
133,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1974,1974,tonnes,27800.0,F,FAO estimate
134,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1975,1975,tonnes,27900.0,F,FAO estimate
135,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1976,1976,tonnes,26200.0,F,FAO estimate
136,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1977,1977,tonnes,15500.0,F,FAO estimate
137,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1978,1978,tonnes,22700.0,F,FAO estimate
138,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1979,1979,tonnes,21600.0,F,FAO estimate
139,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1980,1980,tonnes,22300.0,F,FAO estimate
140,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1981,1981,tonnes,22100.0,F,FAO estimate
141,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1982,1982,tonnes,21400.0,F,FAO estimate
142,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1983,1983,tonnes,20800.0,F,FAO estimate
143,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1984,1984,tonnes,20000.0,F,FAO estimate
144,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1985,1985,tonnes,19100.0,F,FAO estimate
145,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1986,1986,tonnes,19400.0,F,FAO estimate
146,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1987,1987,tonnes,16600.0,F,FAO estimate
147,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1988,1988,tonnes,16900.0,F,FAO estimate
148,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1989,1989,tonnes,16900.0,F,FAO estimate
149,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1990,1990,tonnes,16867.0,Im,FAO data based on imputation methodology
150,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1991,1991,tonnes,17507.0,Im,FAO data based on imputation methodology
151,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1992,1992,tonnes,17200.0,F,FAO estimate
152,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1993,1993,tonnes,17000.0,F,FAO estimate
153,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1994,1994,tonnes,17500.0,F,FAO estimate
154,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1995,1995,tonnes,19669.0,Im,FAO data based on imputation methodology
155,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1996,1996,tonnes,23341.0,Im,FAO data based on imputation methodology
156,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1997,1997,tonnes,27727.0,Im,FAO data based on imputation methodology
157,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1998,1998,tonnes,32386.0,Im,FAO data based on imputation methodology
158,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,1999,1999,tonnes,35928.0,Im,FAO data based on imputation methodology
159,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2000,2000,tonnes,40540.0,Im,FAO data based on imputation methodology
160,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2001,2001,tonnes,39542.0,Im,FAO data based on imputation methodology
161,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2002,2002,tonnes,35630.0,Im,FAO data based on imputation methodology
162,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2003,2003,tonnes,28043.0,Im,FAO data based on imputation methodology
163,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2004,2004,tonnes,16692.0,Im,FAO data based on imputation methodology
164,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2005,2005,tonnes,20239.0,Im,FAO data based on imputation methodology
165,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2006,2006,tonnes,52500.0,F,FAO estimate
166,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2007,2007,tonnes,59500.0,F,FAO estimate
167,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2008,2008,tonnes,56061.0,Im,FAO data based on imputation methodology
168,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2009,2009,tonnes,72765.0,,Official data
169,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2010,2010,tonnes,59850.0,,Official data
170,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2011,2011,tonnes,62041.0,,Official data
171,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2012,2012,tonnes,70000.0,,Official data
172,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2013,2013,tonnes,78597.0,,Official data
173,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2014,2014,tonnes,89403.0,,Official data
174,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2015,2015,tonnes,89733.0,,Official data
175,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2016,2016,tonnes,140903.0,,Official data
176,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2017,2017,tonnes,170443.0,,Official data
177,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2018,2018,tonnes,217192.0,,Official data
178,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2019,2019,tonnes,250324.0,,Official data
179,QCL,Crops and livestock products,2,Afghanistan,5510,Production,515,Apples,2020,2020,tonnes,270857.0,,Official data
456,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1961,1961,tonnes,10004.0,,Official data
457,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1962,1962,tonnes,8039.0,,Official data
458,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1963,1963,tonnes,7931.0,,Official data
459,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1964,1964,tonnes,8498.0,,Official data
460,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1965,1965,tonnes,8000.0,*,Unofficial figure
461,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1966,1966,tonnes,9000.0,*,Unofficial figure
462,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1967,1967,tonnes,10000.0,*,Unofficial figure
463,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1968,1968,tonnes,10000.0,*,Unofficial figure
464,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1969,1969,tonnes,11000.0,*,Unofficial figure
465,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1970,1970,tonnes,9000.0,*,Unofficial figure
466,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1971,1971,tonnes,10000.0,F,FAO estimate
467,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1972,1972,tonnes,11000.0,F,FAO estimate
468,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1973,1973,tonnes,14000.0,F,FAO estimate
469,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1974,1974,tonnes,13000.0,F,FAO estimate
470,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1975,1975,tonnes,14000.0,F,FAO estimate
471,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1976,1976,tonnes,15000.0,F,FAO estimate
472,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1977,1977,tonnes,13000.0,F,FAO estimate
473,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1978,1978,tonnes,14000.0,F,FAO estimate
474,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1979,1979,tonnes,15000.0,F,FAO estimate
475,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1980,1980,tonnes,15000.0,*,Unofficial figure
476,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1981,1981,tonnes,15000.0,F,FAO estimate
477,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1982,1982,tonnes,23000.0,F,FAO estimate
478,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1983,1983,tonnes,21000.0,*,Unofficial figure
479,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1984,1984,tonnes,21000.0,F,FAO estimate
480,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1985,1985,tonnes,18200.0,*,Unofficial figure
481,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1986,1986,tonnes,15000.0,*,Unofficial figure
482,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1987,1987,tonnes,16000.0,*,Unofficial figure
483,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1988,1988,tonnes,14000.0,*,Unofficial figure
484,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1989,1989,tonnes,18000.0,*,Unofficial figure
485,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1990,1990,tonnes,13100.0,*,Unofficial figure
486,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1991,1991,tonnes,10000.0,F,FAO estimate
487,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1992,1992,tonnes,10000.0,F,FAO estimate
488,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1993,1993,tonnes,10000.0,F,FAO estimate
489,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1994,1994,tonnes,9500.0,,Official data
490,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1995,1995,tonnes,10000.0,,Official data
491,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1996,1996,tonnes,10000.0,,Official data
492,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1997,1997,tonnes,11300.0,,Official data
493,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1998,1998,tonnes,11500.0,,Official data
494,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,1999,1999,tonnes,11800.0,,Official data
495,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2000,2000,tonnes,12000.0,,Official data
496,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2001,2001,tonnes,15794.0,,Official data
497,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2002,2002,tonnes,15800.0,,Official data
498,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2003,2003,tonnes,13300.0,,Official data
499,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2004,2004,tonnes,15000.0,,Official data
500,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2005,2005,tonnes,16000.0,,Official data
501,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2006,2006,tonnes,27566.0,,Official data
502,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2007,2007,tonnes,36000.0,,Official data
503,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2008,2008,tonnes,45000.0,,Official data
504,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2009,2009,tonnes,47202.0,,Official data
505,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2010,2010,tonnes,54604.0,,Official data
506,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2011,2011,tonnes,64000.0,,Official data
507,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2012,2012,tonnes,71300.0,,Official data
508,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2013,2013,tonnes,75730.0,,Official data
509,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2014,2014,tonnes,82060.0,,Official data
510,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2015,2015,tonnes,91736.0,,Official data
511,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2016,2016,tonnes,101532.0,,Official data
512,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2017,2017,tonnes,96338.0,,Official data
513,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2018,2018,tonnes,108375.0,,Official data
514,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2019,2019,tonnes,105933.0,,Official data
515,QCL,Crops and livestock products,3,Albania,5510,Production,515,Apples,2020,2020,tonnes,102167.0,,Official data
792,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1961,1961,tonnes,15400.0,,Official data
793,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1962,1962,tonnes,14000.0,,Official data
794,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1963,1963,tonnes,13000.0,,Official data
795,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1964,1964,tonnes,12441.0,,Official data
796,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1965,1965,tonnes,13151.0,,Official data
797,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1966,1966,tonnes,11208.0,,Official data
798,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1967,1967,tonnes,11364.0,,Official data
799,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1968,1968,tonnes,10490.0,,Official data
800,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1969,1969,tonnes,11877.0,,Official data
801,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1970,1970,tonnes,12900.0,,Official data
802,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1971,1971,tonnes,13506.0,,Official data
803,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1972,1972,tonnes,11480.0,,Official data
804,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1973,1973,tonnes,10062.0,,Official data
805,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1974,1974,tonnes,14568.0,,Official data
806,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1975,1975,tonnes,21575.0,,Official data
807,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1976,1976,tonnes,14624.0,,Official data
808,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1977,1977,tonnes,19179.0,,Official data
809,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1978,1978,tonnes,15577.0,,Official data
810,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1979,1979,tonnes,13656.0,,Official data
811,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1980,1980,tonnes,21818.0,,Official data
812,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1981,1981,tonnes,23386.0,,Official data
813,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1982,1982,tonnes,24476.0,,Official data
814,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1983,1983,tonnes,23916.0,,Official data
815,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1984,1984,tonnes,38852.0,,Official data
816,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1985,1985,tonnes,42400.0,*,Unofficial figure
817,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1986,1986,tonnes,40699.0,,Official data
818,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1987,1987,tonnes,43688.0,,Official data
819,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1988,1988,tonnes,39980.0,,Official data
820,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1989,1989,tonnes,51395.0,,Official data
821,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1990,1990,tonnes,38941.0,,Official data
822,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1991,1991,tonnes,47827.0,,Official data
823,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1992,1992,tonnes,61984.0,,Official data
824,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1993,1993,tonnes,63409.0,,Official data
825,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1994,1994,tonnes,49297.0,,Official data
826,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1995,1995,tonnes,64140.0,,Official data
827,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1996,1996,tonnes,73869.0,,Official data
828,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1997,1997,tonnes,65525.0,,Official data
829,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1998,1998,tonnes,75385.0,,Official data
830,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,1999,1999,tonnes,87318.0,,Official data
831,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2000,2000,tonnes,96517.0,,Official data
832,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2001,2001,tonnes,104900.0,,Official data
833,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2002,2002,tonnes,121038.0,,Official data
834,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2003,2003,tonnes,135542.0,,Official data
835,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2004,2004,tonnes,165372.0,,Official data
836,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2005,2005,tonnes,199712.0,,Official data
837,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2006,2006,tonnes,283242.0,,Official data
838,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2007,2007,tonnes,190010.0,,Official data
839,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2008,2008,tonnes,260967.0,,Official data
840,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2009,2009,tonnes,267469.0,,Official data
841,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2010,2010,tonnes,378637.0,,Official data
842,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2011,2011,tonnes,404105.0,,Official data
843,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2012,2012,tonnes,397529.0,,Official data
844,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2013,2013,tonnes,455937.0,,Official data
845,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2014,2014,tonnes,462815.0,,Official data
846,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2015,2015,tonnes,451472.0,,Official data
847,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2016,2016,tonnes,500855.0,,Official data
848,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2017,2017,tonnes,494239.0,,Official data
849,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2018,2018,tonnes,487808.0,,Official data
850,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2019,2019,tonnes,558830.0,,Official data
851,QCL,Crops and livestock products,4,Algeria,5510,Production,515,Apples,2020,2020,tonnes,566824.0,,Official data
1619,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1961,1961,tonnes,415000.0,,Official data
1620,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1962,1962,tonnes,397000.0,,Official data
1621,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1963,1963,tonnes,474000.0,,Official data
1622,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1964,1964,tonnes,371000.0,,Official data
1623,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1965,1965,tonnes,544000.0,,Official data
1624,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1966,1966,tonnes,414000.0,,Official data
1625,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1967,1967,tonnes,516000.0,,Official data
1626,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1968,1968,tonnes,469600.0,,Official data
1627,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1969,1969,tonnes,436400.0,,Official data
1628,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1970,1970,tonnes,445000.0,,Official data
1629,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1971,1971,tonnes,423900.0,,Official data
1630,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1972,1972,tonnes,512300.0,,Official data
1631,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1973,1973,tonnes,233300.0,,Official data
1632,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1974,1974,tonnes,786000.0,,Official data
1633,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1975,1975,tonnes,608000.0,,Official data
1634,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1976,1976,tonnes,576500.0,,Official data
1635,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1977,1977,tonnes,820000.0,,Official data
1636,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1978,1978,tonnes,810000.0,,Official data
1637,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1979,1979,tonnes,972000.0,,Official data
1638,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1980,1980,tonnes,958000.0,,Official data
1639,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1981,1981,tonnes,908000.0,,Official data
1640,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1982,1982,tonnes,804000.0,,Official data
1641,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1983,1983,tonnes,817000.0,,Official data
1642,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1984,1984,tonnes,872000.0,,Official data
1643,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1985,1985,tonnes,922400.0,,Official data
1644,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1986,1986,tonnes,593900.0,,Official data
1645,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1987,1987,tonnes,1074600.0,,Official data
1646,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1988,1988,tonnes,940000.0,,Official data
1647,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1989,1989,tonnes,847800.0,,Official data
1648,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1990,1990,tonnes,975600.0,,Official data
1649,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1991,1991,tonnes,1067500.0,,Official data
1650,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1992,1992,tonnes,1053500.0,,Official data
1651,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1993,1993,tonnes,951170.0,,Official data
1652,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1994,1994,tonnes,1006300.0,,Official data
1653,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1995,1995,tonnes,1146000.0,,Official data
1654,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1996,1996,tonnes,1219000.0,,Official data
1655,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1997,1997,tonnes,1117690.0,,Official data
1656,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1998,1998,tonnes,1033520.0,,Official data
1657,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,1999,1999,tonnes,1116000.0,,Official data
1658,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2000,2000,tonnes,833322.0,,Official data
1659,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2001,2001,tonnes,1428802.0,,Official data
1660,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2002,2002,tonnes,1156830.0,,Official data
1661,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2003,2003,tonnes,1307460.0,,Official data
1662,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2004,2004,tonnes,1262440.0,,Official data
1663,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2005,2005,tonnes,1206210.0,,Official data
1664,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2006,2006,tonnes,1100000.0,F,FAO estimate
1665,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2007,2007,tonnes,1000000.0,F,FAO estimate
1666,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2008,2008,tonnes,950000.0,F,FAO estimate
1667,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2009,2009,tonnes,894000.0,,Official data
1668,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2010,2010,tonnes,720000.0,,Official data
1669,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2011,2011,tonnes,1150000.0,,Official data
1670,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2012,2012,tonnes,1050000.0,,Official data
1671,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2013,2013,tonnes,970000.0,,Official data
1672,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2014,2014,tonnes,711052.0,,Official data
1673,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2015,2015,tonnes,693275.0,,Official data
1674,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2016,2016,tonnes,458908.0,,Official data
1675,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2017,2017,tonnes,458908.0,,Official data
1676,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2018,2018,tonnes,510478.0,,Official data
1677,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2019,2019,tonnes,537640.0,Im,FAO data based on imputation methodology
1678,QCL,Crops and livestock products,9,Argentina,5510,Production,515,Apples,2020,2020,tonnes,535797.0,Im,FAO data based on imputation methodology
2078,QCL,Crops and livestock products,1,Armenia,5510,Production,515,Apples,1992,1992,tonnes,68800.0,*,Unofficial figure
2079,QCL,Crops and livestock products,1,Armenia,5510,Production,515,Apples,1993,1993,tonnes,25300.0,*,Unofficial figure
